개방자치단체코드,관리번호,자전거보관소명,소재지도로명주소,소재지지번주소,WGS84위도,WGS84경도,보관대수,설치연도,설치형태,차양막설치여부,공기주입기비치여부,공기주입기유형명,수리대설치여부,관리기관전화번호,관리기관명,데이터기준일자,데이터갱신구분,데이터갱신시점,최종수정시점
3000000,202030000000300030,종로5가역 1번 출구,서울특별시 종로구 종로 211-1 (종로5가),서울특별시 종로구 종로5가 91,37.57097,127.0013,10,2013,단독형,N,Y,수동식,N,02-2148-3277,종로구 교통행정과,2020-07-10,I,2026-05-15 18:45:05,2020-07-13 14:18:29
3000000,202130000000300073,사직동 벽산 광화문시대 앞,"서울특별시 종로구 사직로8길 42 (내수동, 광화문시대)",서울특별시 종로구 내수동 74 광화문시대,37.57382,126.9731,13,2016,단독형,N,Y,수동식,N,02-2148-3277,종로구 교통행정과,2021-07-05,I,2026-05-15 18:45:05,2021-07-05 09:44:58
3000000,202030000000300057,신영삼거리육교 아래,서울특별시 종로구 평창문화로 5-1 (신영동),서울특별시 종로구 신영동 29-6,37.60393,126.9625,5,2016,거치형,N,N,,N,02-2148-3277,종로구 교통행정과,2020-07-10,I,2026-05-15 18:45:05,2020-07-13 14:55:44
3000000,202130000000300003,종로5가역 1번출구 종오약국 앞,서울특별시 종로구 종로 205 (종로5가),서울특별시 종로구 종로5가 102,38.57093,128.0006,7,2020,단독형,N,N,,N,02-2148-3277,종로구 교통행정과,2021-07-05,I,2026-05-15 18:45:05,2021-07-05 09:44:58
3000000,202030000000300068,연지공원,"서울특별시 종로구 율곡로 194, 현대그룹빌딩 동관 (연지동)",서울특별시 종로구 연지동 1-7 현대그룹빌딩 동관,37.57596,127.0008,3,2017,단독형,N,N,,N,02-2148-3277,종로구 교통행정과,2020-07-10,I,2026-05-15 18:45:05,2020-07-13 15:15:56
3000000,202130000000300051,종각역 2번 출구,"서울특별시 종로구 종로 47, 한국스탠다드차타드은행 빌딩 (공평동)",서울특별시 종로구 공평동 100 한국스탠다드차타드은행 빌딩,37.57041,126.9827,10,2016,단독형,N,Y,수동식,N,02-2148-3277,종로구 교통행정과,2021-07-05,I,2026-05-15 18:45:05,2021-07-05 09:44:58
3000000,202030000000300021,종로구청,"서울특별시 종로구 삼봉로 43, 종로구청 (수송동)",서울특별시 종로구 수송동 146-2 종로구청,37.57313,126.9794,7,2013,단독형,N,Y,수동식,Y,02-2148-3277,종로구 교통행정과,2020-07-10,I,2026-05-15 18:45:05,2020-07-13 14:07:04
3000000,202030000000300022,YBM어학원,"서울특별시 종로구 종로 104, YBM (종로2가)",서울특별시 종로구 종로2가 55-1 YBM,37.57023,126.9892,19,2015,단독형,N,N,,N,02-2148-3277,종로구 교통행정과,2020-07-10,I,2026-05-15 18:45:05,2020-07-13 14:08:19
3000000,202030000000300072,동대문역 8번출구,서울특별시 종로구 청계천로 279 (종로6가),서울특별시 종로구 종로6가 289-3,37.57014,127.0093,5,2019,단독형,N,N,,N,02-2148-3277,종로구 교통행정과,2020-07-10,I,2026-05-15 18:45:05,2020-07-13 15:20:31
3000000,202130000000300006,동대문역 8번출구,서울특별시 종로구 청계천로 279 (종로6가),서울특별시 종로구 종로6가 289-3,37.57014,127.0093,10,2019,단독형,N,N,,N,02-2148-3277,종로구 교통행정과,2021-07-05,I,2026-05-15 18:45:05,2021-07-05 09:44:58
3000000,202130000000300042,혜화역 4번 출구,서울특별시 종로구 대학로 141 (혜화동),서울특별시 종로구 혜화동 166-4,37.58389,127.0014,7,2015,단독형,N,Y,수동식,N,02-2148-3277,종로구 교통행정과,2021-07-05,I,2026-05-15 18:45:05,2021-07-05 09:44:58
3000000,202130000000300035,동대문지하쇼핑센터 1번출구,"서울특별시 종로구 청계천로 295, 동대문신발상가 (창신동)",서울특별시 종로구 창신동 436-79 동대문신발상가,37.56992,127.0102,10,2018,단독형,N,N,,N,02-2148-3277,종로구 교통행정과,2021-07-05,I,2026-05-15 18:45:05,2021-07-05 09:44:58
3000000,202030000000300074,종로5가역 14번출구,서울특별시 종로구 종로 205 (종로5가),서울특별시 종로구 종로5가 102,37.57093,127.0006,5,2019,단독형,N,N,,N,02-2148-3277,종로구 교통행정과,2020-07-10,I,2026-05-15 18:45:05,2020-07-13 15:22:57
3000000,202130000000300016,무악현대아파트,"서울특별시 종로구 통일로 246-10, 무악현대아파트 (무악동)",서울특별시 종로구 무악동 82 무악현대아파트,37.5752,126.9606,26,2009,기타,Y,N,,N,02-2148-3277,종로구 교통행정과,2021-07-05,I,2026-05-15 18:45:05,2021-07-05 09:44:58
3000000,202130000000300019,신영삼거리육교 아래,서울특별시 종로구 평창문화로 5-1 (신영동),서울특별시 종로구 신영동 29-6,37.60393,126.9625,5,2016,거치형,N,N,,N,02-2148-3277,종로구 교통행정과,2021-07-05,I,2026-05-15 18:45:05,2021-07-05 09:44:58
3000000,202030000000300042,동묘앞역 6번 출구,"서울특별시 종로구 지봉로 19, 삼우텍스프라자 (창신동)",서울특별시 종로구 창신동 328-18 삼우텍스프라자,37.57174,127.0156,10,2010,단독형,N,N,,N,02-2148-3277,종로구 교통행정과,2020-07-10,I,2026-05-15 18:45:05,2020-07-13 14:37:34
3000000,202130000000300047,청계천로 청계2가교차로,"서울특별시 종로구 청계천로 93, 파고다타워 (관철동)",서울특별시 종로구 관철동 5-13 파고다타워,37.56851,126.9877,4,2016,단독형,N,Y,수동식,N,02-2148-3277,종로구 교통행정과,2021-07-05,I,2026-05-15 18:45:05,2021-07-05 09:44:58
3000000,202030000000300020,탑골공원,"서울특별시 종로구 종로17길 4, 종로지구대 (종로2가)",서울특별시 종로구 종로2가 39-3 종로지구대,37.57025,126.9888,11,2014,단독형,N,Y,수동식,N,02-2148-3277,종로구 교통행정과,2020-07-10,I,2026-05-15 18:45:05,2020-07-13 13:59:54
3000000,202130000000300041,혜화역 4번 출구,서울특별시 종로구 대학로 145-1 (혜화동),서울특별시 종로구 혜화동 148-2,37.58421,127.0014,7,2009,휀스형,N,N,,N,02-2148-3277,종로구 교통행정과,2021-07-05,I,2026-05-15 18:45:05,2021-07-05 09:44:58
3000000,202030000000300005,동십자각지하보도 입구,서울특별시 종로구 종로1길 57 (중학동),서울특별시 종로구 중학동 110-2,37.57548,126.9789,5,2012,단독형,N,N,,N,02-2148-3277,종로구 교통행정과,2020-07-10,I,2026-05-15 18:45:05,2020-07-13 13:37:53
3000000,202030000000300011,광화문빌딩 앞,"서울특별시 종로구 세종대로 149, 광화문빌딩 (세종로)",서울특별시 종로구 세종로 211 광화문빌딩,37.56966,126.9767,7,2008,휀스형,N,N,,N,02-2148-3277,종로구 교통행정과,2020-07-10,I,2026-05-15 18:45:05,2020-07-13 13:46:18
3000000,202130000000300008,남도식당 앞,"서울특별시 종로구 종로 374-1, 오락실 (숭인동)",서울특별시 종로구 숭인동 228-4 오락실,37.57389,127.019,8,2018,,N,N,,N,02-2148-3277,종로구 교통행정과,2021-07-05,I,2026-05-15 18:45:05,2021-07-05 09:44:58
3000000,202030000000300046,동묘앞역 2번 출구,"서울특별시 종로구 종로 359, 동묘앞역 (숭인동)",서울특별시 종로구 숭인동 117 동묘앞역,37.57334,127.0167,8,2016,단독형,Y,N,,N,02-2148-3277,종로구 교통행정과,2020-07-10,I,2026-05-15 18:45:05,2020-07-13 14:42:01
3000000,202130000000300061,세검정초교 후문 육교 하부,"서울특별시 종로구 세검정로9길 1, 서울세검정초등학교 (신영동)",서울특별시 종로구 신영동 219-4 서울세검정초등학교,37.6034,126.9609,10,2015,휀스형,N,N,,N,02-2148-3277,종로구 교통행정과,2021-07-05,I,2026-05-15 18:45:05,2021-07-05 09:44:58
3000000,202130000000300075,경복고등학교 정문 옆,"서울특별시 종로구 자하문로28가길 9, 경복고등학교 (청운동)",서울특별시 종로구 청운동 89-9 경복고등학교,37.58706,126.9715,7,2008,휀스형,N,N,,N,02-2148-3277,종로구 교통행정과,2021-07-05,I,2026-05-15 18:45:05,2021-07-05 09:44:58
3000000,202130000000300007,독립문역 3번출구,"서울특별시 종로구 통일로 230 (무악동, 경희궁 롯데캐슬)",서울특별시 종로구 무악동 89 경희궁 롯데캐슬,37.57358,126.9589,12,2019,기타,N,N,,N,02-2148-3277,종로구 교통행정과,2021-07-05,I,2026-05-15 18:45:05,2021-07-05 09:44:58
3000000,202130000000300026,동묘앞역 4번출구,"서울특별시 종로구 종로 344 (숭인동, 종로대우디오빌)",서울특별시 종로구 숭인동 310 종로대우디오빌,37.57301,127.016,10,2017,단독형,N,N,,N,02-2148-3277,종로구 교통행정과,2021-07-05,I,2026-05-15 18:45:05,2021-07-05 09:44:58
3000000,202030000000300050,동묘앞역 4번출구,"서울특별시 종로구 종로 344 (숭인동, 종로대우디오빌)",서울특별시 종로구 숭인동 310 종로대우디오빌,37.57301,127.0160,10,2017,단독형,N,N,,N,02-2148-3277,종로구 교통행정과,2020-07-10,I,2026-05-15 18:45:05,2020-07-13 14:45:42
3000000,202030000000300040,동대문역 6번출구 뒤,서울특별시 종로구 종로 294 (창신동),서울특별시 종로구 창신동 464-6,37.57158,127.0106,17,2009,거치형,N,Y,수동식,N,02-2148-3277,종로구 교통행정과,2020-07-10,I,2026-05-15 18:45:05,2020-07-13 14:34:42
3000000,202030000000300061,SH무악현대아파트,"서울특별시 종로구 통일로 246-11 (무악동, 무악현대아파트)",서울특별시 종로구 무악동 83 무악현대아파트,37.57541,126.9589,56,2008,기타,Y,N,,N,02-2148-3277,종로구 교통행정과,2020-07-10,I,2026-05-15 18:45:05,2020-07-13 15:08:00
3000000,202030000000300075,종로5가역 8번출구,"서울특별시 종로구 종로 214, 제이플라츠 (종로5가)",서울특별시 종로구 종로5가 138-2 제이플라츠,37.57090,127.0014,5,2019,단독형,N,N,,N,02-2148-3277,종로구 교통행정과,2020-07-10,I,2026-05-15 18:45:05,2020-07-13 15:24:05
3000000,202030000000300063,아남아파트(1단지),"서울특별시 종로구 창경궁로 265 (명륜2가, 아남아파트)",서울특별시 종로구 명륜2가 4 아남아파트,37.58556,126.9991,40,2008,,Y,N,,N,02-2148-3277,종로구 교통행정과,2020-07-10,I,2026-05-15 18:45:05,2020-07-13 15:09:53
3000000,202030000000300055,올림픽국민생활기념관,"서울특별시 종로구 성균관로 91, 국민생활관 (혜화동)",서울특별시 종로구 혜화동 1-21 국민생활관,37.58984,126.9988,10,2016,휀스형,N,N,,N,02-2148-3277,종로구 교통행정과,2020-07-10,I,2026-05-15 18:45:05,2020-07-13 14:51:15
3000000,202130000000300020,재동초등학교 후문,"서울특별시 종로구 북촌로4길 7, 서울재동초등학교 (가회동)",서울특별시 종로구 가회동 210 서울재동초등학교,37.58001,126.9851,5,2016,거치형,N,N,,N,02-2148-3277,종로구 교통행정과,2021-07-05,I,2026-05-15 18:45:05,2021-07-05 09:44:58
3000000,202030000000300051,신설동로터리 남측,서울특별시 종로구 종로 412 (숭인동),서울특별시 종로구 숭인동 1365,37.57528,127.0229,14,2016,단독형,N,N,,N,02-2148-3277,종로구 교통행정과,2020-07-10,I,2026-05-15 18:45:05,2020-07-13 14:46:33
3000000,202030000000300028,청계천로 광교교차로,"서울특별시 종로구 청계천로 41, 영풍빌딩 (서린동)",서울특별시 종로구 서린동 33 영풍빌딩,37.56905,126.9821,20,2017,단독형,N,N,,N,02-2148-3277,종로구 교통행정과,2020-07-10,I,2026-05-15 18:45:05,2020-07-13 14:16:24
3000000,202130000000300074,청운초교 정문 앞,"서울특별시 종로구 자하문로 101, 엘티에프 빌딩 (청운동)",서울특별시 종로구 청운동 131 엘티에프 빌딩,37.58499,126.9699,8,2015,단독형,N,Y,수동식,N,02-2148-3277,종로구 교통행정과,2021-07-05,I,2026-05-15 18:45:05,2021-07-05 09:44:58
3000000,202130000000300017,SH무악현대아파트,"서울특별시 종로구 통일로 246-11 (무악동, 무악현대아파트)",서울특별시 종로구 무악동 83 무악현대아파트,37.57541,126.9589,56,2008,기타,Y,N,,N,02-2148-3277,종로구 교통행정과,2021-07-05,I,2026-05-15 18:45:05,2021-07-05 09:44:58
3000000,202130000000300005,동대문역 3번출구,"서울특별시 종로구 종로 311, (주)우리은행 창신동지점 (창신동)",서울특별시 종로구 창신동 530-1 (주)우리은행 창신동지점,37.5721,127.0123,10,2019,단독형,N,N,,N,02-2148-3277,종로구 교통행정과,2021-07-05,I,2026-05-15 18:45:05,2021-07-05 09:44:58
3000000,202030000000300034,혜화역 4번 출구,서울특별시 종로구 대학로 141 (혜화동),서울특별시 종로구 혜화동 166-4,37.58389,127.0014,6,2015,단독형,N,Y,수동식,N,02-2148-3277,종로구 교통행정과,2020-07-10,I,2026-05-15 18:45:05,2020-07-13 14:24:13
3000000,202130000000300066,경복궁역 엘리베이터,서울특별시 종로구 사직로 135 (적선동),서울특별시 종로구 적선동 35-1,37.57597,126.9738,20,2009,단독형,N,Y,수동식,N,02-2148-3277,종로구 교통행정과,2021-07-05,I,2026-05-15 18:45:05,2021-07-05 09:44:58
3000000,202130000000300013,카톨릭대학교,"서울특별시 종로구 창경궁로 296-12, 카톨릭대학교 (혜화동)",서울특별시 종로구 혜화동 90-1 카톨릭대학교,37.58572,127.0046,20,2016,휀스형,N,N,,N,02-2148-3277,종로구 교통행정과,2021-07-05,I,2026-05-15 18:45:05,2021-07-05 09:44:58
3000000,202130000000300052,안국역 엘리베이터,"서울특별시 종로구 삼일대로 461, 운현궁 에스케이 허브 (경운동)",서울특별시 종로구 경운동 89-4 운현궁 에스케이 허브,37.57642,126.9853,12,2016,단독형,N,Y,수동식,N,02-2148-3277,종로구 교통행정과,2021-07-05,I,2026-05-15 18:45:05,2021-07-05 09:44:58
3000000,202030000000300060,파크팰리스 아파트,"서울특별시 종로구 사직로8길 20 (내수동, 경희궁 파크팰리스)",서울특별시 종로구 내수동 95 경희궁 파크팰리스,37.57409,126.9705,5,2008,휀스형,N,N,,N,02-2148-3277,종로구 교통행정과,2020-07-10,I,2026-05-15 18:45:05,2020-07-13 15:06:49
3000000,202130000000300049,종로3가역 1번 출구,"서울특별시 종로구 종로 125, 대광빌딩 (종로3가)",서울특별시 종로구 종로3가 18 대광빌딩,37.57039,126.9917,10,2014,단독형,N,N,,N,02-2148-3277,종로구 교통행정과,2021-07-05,I,2026-05-15 18:45:05,2021-07-05 09:44:58
3000000,202130000000300002,종로5가역 1번출구 미래약국 앞,서울특별시 종로구 종로 205 (종로5가),서울특별시 종로구 종로5가 102,37.57093,127.0006,3,2019,단독형,N,Y,,N,02-2148-3277,종로구 교통행정과,2021-07-05,I,2026-05-15 18:45:05,2021-07-05 09:44:58
3000000,202130000000300001,종로5가역 8번출구,"서울특별시 종로구 종로 214, 제이플라츠 (종로5가)",서울특별시 종로구 종로5가 138-2 제이플라츠,37.5709,127.0014,5,2019,단독형,N,N,,N,02-2148-3277,종로구 교통행정과,2021-07-05,I,2026-05-15 18:45:05,2021-07-05 09:44:58
3000000,202130000000300009,대우건설 본사 앞,"서울특별시 종로구 새문안로 75, KC Tower(케이씨타워) (신문로1가)",서울특별시 종로구 신문로1가 57 KC Tower(케이씨타워),37.57018,126.973,10,2018,단독형,N,N,,N,02-2148-3277,종로구 교통행정과,2021-07-05,I,2026-05-15 18:45:05,2021-07-05 09:44:58
3000000,202030000000300053,신설동역 12번출구,서울특별시 종로구 보문로 3 (숭인동),서울특별시 종로구 숭인동 1248,37.57591,127.0230,7,2017,단독형,N,Y,수동식,N,02-2148-3277,종로구 교통행정과,2020-07-10,I,2026-05-15 18:45:05,2020-07-13 14:48:26
3000000,202030000000300044,창신역 1번 출구 앞,"서울특별시 종로구 지봉로 99-1, 새마을금고 (창신동)",서울특별시 종로구 창신동 17-29 새마을금고,37.57899,127.0152,15,2015,단독형,N,Y,수동식,N,02-2148-3277,종로구 교통행정과,2020-07-10,I,2026-05-15 18:45:05,2020-07-13 14:39:54
3000000,202130000000300071,동십자각지하보도 입구,서울특별시 종로구 종로1길 57 (중학동),서울특별시 종로구 중학동 110-2,37.57548,126.9789,5,2012,단독형,N,N,,N,02-2148-3277,종로구 교통행정과,2021-07-05,I,2026-05-15 18:45:05,2021-07-05 09:44:58
3000000,202030000000300024,안국역 엘리베이터,"서울특별시 종로구 삼일대로 461, 운현궁 에스케이 허브 (경운동)",서울특별시 종로구 경운동 89-4 운현궁 에스케이 허브,37.57642,126.9853,12,2016,단독형,N,Y,수동식,N,02-2148-3277,종로구 교통행정과,2020-07-10,I,2026-05-15 18:45:05,2020-07-13 14:11:05
3000000,202130000000300024,신설동역 11번출구,"서울특별시 종로구 종로 413, 동보빌딩 (숭인동)",서울특별시 종로구 숭인동 1252 동보빌딩,37.57574,127.0229,10,2017,단독형,N,N,,N,02-2148-3277,종로구 교?행정과,2021-07-05,I,2026-05-15 18:45:05,2021-07-05 09:44:58
3000000,202130000000300018,파크팰리스 아파트,"서울특별시 종로구 사직로8길 20 (내수동, 경희궁 파크팰리스)",서울특별시 종로구 내수동 95 경희궁 파크팰리스,37.57409,126.9705,5,2008,휀스형,N,N,,N,02-2148-3277,종로구 교통행정과,2021-07-05,I,2026-05-15 18:45:05,2021-07-05 09:44:58
3000000,202130000000300046,종로5가역 1번 출구,서울특별시 종로구 종로 211-1 (종로5가),서울특별시 종로구 종로5가 91,37.57097,127.0013,10,2013,단독형,N,Y,수동식,N,02-2148-3277,종로구 교통행정과,2021-07-05,I,2026-05-15 18:45:05,2021-07-05 09:44:58
3000000,202030000000300023,안국역 1번출구,서울특별시 종로구 율곡로 39 (안국동),서울특별시 종로구 안국동 175-3,37.57586,126.9837,10,2012,단독형,N,Y,수동식,N,02-2148-3277,종로구 교통행정과,2020-07-10,I,2026-05-15 18:45:05,2020-07-13 14:09:52
3000000,202130000000300058,종묘주차장 옆,"서울특별시 종로구 동순라길 14, 대웅한의원 (인의동)",서울특별시 종로구 인의동 113 대웅한의원,37.5715,126.9964,7,1998,기타,Y,N,,N,02-2148-3277,종로구 교통행정과,2021-07-05,I,2026-05-15 18:45:05,2021-07-05 09:44:58
